complete_address,city,price_total,price,rent,rent_sqm,sqm,is_furnished,coords,travel_time
"ul. Jana Kiepury, Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",6600.0,6600.0,,50.38,131.0,False,"(50.27895, 19.1263859)",35
"Rozbark, Bytom, śląskie","Bytom, śląskie",1100.0,1100.0,,24.44,45.0,False,"(50.341924000000006, 18.926691889543118)",29
"Janów-Nikiszowiec, Katowice, śląskie","Katowice, śląskie",2550.0,2150.0,400.0,77.27,33.0,True,"(50.2447897, 19.0938788)",36
"ul. Gabrieli Zapolskiej, Klimontów, Sosnowiec, śląskie","Sosnowiec, śląskie",1500.0,1500.0,,31.25,48.0,False,"(50.27895, 19.1263859)",35
"osiedle Karoliny, Bogucice, Katowice, śląskie","Katowice, śląskie",2899.0,2399.0,500.0,80.53,36.0,True,"(50.2576071, 19.0171456)",38
"ul. Tadeusza Rejtana, Stara Dąbrowa, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2800.0,2800.0,,50.91,55.0,False,"(50.330374, 19.1848234)",32
"Kasprzak, Gołonóg Południowy, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",4000.0,3300.0,700.0,62.5,64.0,False,"(50.330374, 19.1848234)",32
"Milowice, Sosnowiec, śląskie","Sosnowiec, śląskie",2660.0,2100.0,560.0,63.33,42.0,False,"(50.2917405, 19.0790857)",33
"ul. Bohaterów Monte Cassino, Zagórze Południe, Sosnowiec, śląskie","Sosnowiec, śląskie",1801.0,1800.0,1.0,31.05,58.0,True,"(50.27895, 19.1263859)",35
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",3200.0,3200.0,,56.14,57.0,True,"(50.2576071, 19.0171456)",38
"ul. Kolejowa, Śródmieście, Bytom, śląskie","Bytom, śląskie",1500.0,1500.0,,31.25,48.0,False,"(50.342812, 18.9120743)",31
"ul. Odrowążów, Janów-Nikiszowiec, Katowice, śląskie","Katowice, śląskie",2800.0,2100.0,700.0,50.0,56.0,True,"(50.2576071, 19.0171456)",38
"Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2801.0,2800.0,1.0,37.35,75.0,True,"(50.330374, 19.1848234)",32
"ul. Cypriana Kamila Norwida, Aleje, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1500.0,1500.0,,30.61,49.0,True,"(50.330374, 19.1848234)",32
"ul. Andrzeja Mielęckiego, Śródmieście, Katowice, śląskie","Katowice, śląskie",2450.0,2450.0,,46.23,53.0,True,"(50.2576071, 19.0171456)",38
"ul. Litewska, Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",1300.0,1300.0,,50.0,26.0,False,"(50.27895, 19.1263859)",35
"Stroszek - Dąbrowa Miejska, Bytom, śląskie","Bytom, śląskie",2123.0,1500.0,623.0,42.46,50.0,False,"(50.3979806, 18.8715574)",30
"Tarnowskie Góry, tarnogórski, śląskie","tarnogórski, śląskie",3238.0,2700.0,538.0,70.39,46.0,True,"(50.4460325, 18.8644041)",28
"ul. Franciszka Anioła, Załęże, Katowice, śląskie","Katowice, śląskie",1600.0,1300.0,300.0,72.73,22.0,True,"(50.2576071, 19.0171456)",38
"ul. Michała Grażyńskiego, Koszutka, Katowice, śląskie","Katowice, śląskie",2050.0,1500.0,550.0,51.25,40.0,True,"(50.2576071, 19.0171456)",38
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2750.0,2000.0,750.0,53.92,51.0,True,"(50.259795, 19.0217063)",37
"Środula, Sosnowiec, śląskie","Sosnowiec, śląskie",5000.0,5000.0,,35.71,140.0,True,"(50.3072222, 19.1569444)",32
"ul. Nomiarki 6, Chorzów II, Chorzów, śląskie","Chorzów, śląskie",1600.0,1600.0,,57.14,28.0,True,"(50.2537455, 18.9383126)",40
"ul. Małobądzka, Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",1950.0,1500.0,450.0,54.17,36.0,True,"(50.27895, 19.1263859)",35
"ul. Szybowcowa, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",4700.0,4700.0,,59.49,79.0,True,"(50.2576071, 19.0171456)",38
"Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",2200.0,1300.0,900.0,36.67,60.0,False,"(50.2727182, 18.9824049)",41
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",2474.0,1800.0,674.0,47.58,52.0,False,"(50.2822072, 19.1189568)",32
"Zagórze Północ, Sosnowiec, śląskie","Sosnowiec, śląskie",2662.0,1800.0,862.0,59.16,45.0,False,"(50.27895, 19.1263859)",35
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",2670.0,2400.0,270.0,63.57,42.0,False,"(50.2822072, 19.1189568)",32
"ul. Widok, Dąb, Katowice, śląskie","Katowice, śląskie",2320.0,1900.0,420.0,61.05,38.0,True,"(50.2576071, 19.0171456)",38
"Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2450.0,1750.0,700.0,56.98,43.0,True,"(50.251319, 19.0320693)",36
"ul. Ignacego Mościckiego, Centrum / Śródmieście, Sosnowiec, śląskie","Sosnowiec, śląskie",1850.0,1500.0,350.0,92.5,20.0,True,"(50.27895, 19.1263859)",35
"ul. Modrzejowska, Centrum / Śródmieście, Sosnowiec, śląskie","Sosnowiec, śląskie",1500.0,1500.0,,26.79,56.0,True,"(50.27895, 19.1263859)",35
"ul. Wojska Polskiego, Reden-Adamiecki, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1800.0,1800.0,,45.0,40.0,True,"(50.330374, 19.1848234)",32
"ul. Gustawa Morcinka, Koszutka, Katowice, śląskie","Katowice, śląskie",2060.0,1500.0,560.0,45.78,45.0,True,"(50.2576071, 19.0171456)",38
"ul. Marcina Radockiego, Koszutka, Katowice, śląskie","Katowice, śląskie",1750.0,1200.0,550.0,46.05,38.0,True,"(50.2576071, 19.0171456)",38
"ul. Żwirki i Wigury, Śródmieście, Katowice, śląskie","Katowice, śląskie",1450.0,1350.0,100.0,85.29,17.0,True,"(50.2576071, 19.0171456)",38
"ul. Sokolska, Śródmieście, Katowice, śląskie","Katowice, śląskie",3301.0,3300.0,1.0,71.76,46.0,True,"(50.2576071, 19.0171456)",38
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2400.0,1900.0,500.0,61.54,39.0,True,"(50.259795, 19.0217063)",37
"ul. Meteorologów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",3000.0,3000.0,,57.69,52.0,True,"(50.2576071, 19.0171456)",38
"ul. Strzelecka, Śródmieście, Katowice, śląskie","Katowice, śląskie",3415.0,2700.0,715.0,75.89,45.0,True,"(50.2576071, 19.0171456)",38
"Nowomiejska, Siewierz, Siewierz, będziński, śląskie","będziński, śląskie",2095.0,1700.0,395.0,63.48,33.0,True,"(50.4497943, 19.2174008)",16
"Śródmieście, Bytom, śląskie","Bytom, śląskie",1100.0,1100.0,,40.74,27.0,False,"(50.3593826, 18.9223843)",26
"ul. Rajska, Śródmieście, Bytom, śląskie","Bytom, śląskie",2300.0,2000.0,300.0,56.1,41.0,True,"(50.342812, 18.9120743)",31
"ul. gen. Stefana Roweckiego, Piekary Śląskie, śląskie","Piekary Śląskie, śląskie",1700.0,1300.0,400.0,56.67,30.0,True,"(50.3686759, 18.9325362)",25
"ul. Józefa Ryszki, Centrum, Chorzów, śląskie","Chorzów, śląskie",1800.0,1200.0,600.0,54.55,33.0,True,"(50.2537455, 18.9383126)",40
"al. Tadeusza Kościuszki 7, Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1250.0,1250.0,,33.78,37.0,True,"(50.3268646, 19.1868393)",31
"Śródmieście, Katowice, śląskie","Katowice, śląskie",3050.0,2400.0,650.0,76.25,40.0,True,"(50.259795, 19.0217063)",37
"ul. Złota, Dąb, Katowice, śląskie","Katowice, śląskie",2000.0,2000.0,,43.48,46.0,True,"(50.2576071, 19.0171456)",38
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",2865.0,2250.0,615.0,57.3,50.0,True,"(50.2576071, 19.0171456)",38
"ul. gen. Stefana Grota-Roweckiego, Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",2160.0,1725.0,435.0,51.43,42.0,False,"(50.27895, 19.1263859)",35
"Dąb, Katowice, śląskie","Katowice, śląskie",2600.0,2600.0,,59.09,44.0,False,"(50.27602295, 18.99200291024328)",38
"ul. 21 Listopada, Czeladź, będziński, śląskie","będziński, śląskie",581.0,581.0,,22.35,26.0,False,"(50.31724945, 19.138881491319484)",32
"ul. Klimontowska, Sielec, Sosnowiec, śląskie","Sosnowiec, śląskie",1750.0,1750.0,,67.31,26.0,False,"(50.27895, 19.1263859)",35
"ul. Mariacka, Śródmieście, Katowice, śląskie","Katowice, śląskie",700.0,700.0,,87.5,8.0,False,"(50.2576071, 19.0171456)",38
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2803.0,2803.0,,45.95,61.0,True,"(50.2576071, 19.0171456)",38
"ul. Podhalańska, Bogucice, Katowice, śląskie","Katowice, śląskie",2250.0,1700.0,550.0,72.58,31.0,True,"(50.2576071, 19.0171456)",38
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",1956.0,1956.0,,65.2,30.0,True,"(50.2576071, 19.0171456)",38
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",3800.0,3800.0,,50.67,75.0,True,"(50.2576071, 19.0171456)",38
"ul. Litewska, Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",2550.0,2000.0,550.0,68.92,37.0,True,"(50.27895, 19.1263859)",35
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",2200.0,2200.0,,20.0,110.0,True,"(50.2822072, 19.1189568)",32
"ul. marsz. Józefa Piłsudskiego 42, Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1590.0,1590.0,,31.18,51.0,False,"(50.27895, 19.1263859)",35
"Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2700.0,1900.0,800.0,62.79,43.0,True,"(50.251319, 19.0320693)",36
"Śródmieście, Bytom, śląskie","Bytom, śląskie",1999.0,1999.0,,19.99,100.0,False,"(50.3593826, 18.9223843)",26
"ul. Stanisława Moniuszki, Śródmieście, Katowice, śląskie","Katowice, śląskie",1649.0,1299.0,350.0,71.7,23.0,False,"(50.2576071, 19.0171456)",38
"Śródmieście, Katowice, śląskie","Katowice, śląskie",1849.0,1399.0,450.0,63.76,29.0,False,"(50.259795, 19.0217063)",37
"Chorzów Stary, Chorzów, śląskie","Chorzów, śląskie",1880.0,1600.0,280.0,72.31,26.0,False,"(50.3071273, 18.974012)",32
"ul. 3 Maja, Chorzów II, Chorzów, śląskie","Chorzów, śląskie",1300.0,1170.0,130.0,52.0,25.0,True,"(50.2537455, 18.9383126)",40
"Aleja Walentego Roździeńskiego, Zawodzie, Katowice, śląskie","Katowice, śląskie",2795.0,2200.0,595.0,52.74,53.0,True,"(50.2576071, 19.0171456)",38
"Śródmieście, Katowice, śląskie","Katowice, śląskie",3400.0,3400.0,,64.15,53.0,False,"(50.259795, 19.0217063)",37
"Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2300.0,1800.0,500.0,52.27,44.0,True,"(50.330374, 19.1848234)",32
"ul. ks. bp. Czesława Domina, Michałkowice, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",2300.0,2300.0,,48.94,47.0,False,"(50.2987309, 19.035211)",31
"Plac Mickiewicza, Chorzów II, Chorzów, śląskie","Chorzów, śląskie",1000.0,1000.0,,33.33,30.0,False,"(50.3062069, 18.9477052)",34
"Plac Mickiewicza, Chorzów II, Chorzów, śląskie","Chorzów, śląskie",1600.0,1600.0,,28.07,57.0,False,"(50.3062069, 18.9477052)",34
"ul. Graniczna 34, Brodway, Gołonóg Północny, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2100.0,2100.0,,51.22,41.0,False,"(50.330374, 19.1848234)",32
"ul. kard. Stefana Wyszyńskiego, Centrum / Śródmieście, Sosnowiec, śląskie","Sosnowiec, śląskie",1400.0,1400.0,,56.0,25.0,False,"(50.27895, 19.1263859)",35
"ul. Stanisława Staszica, Środula, Sosnowiec, śląskie","Sosnowiec, śląskie",1150.0,1150.0,,57.5,20.0,False,"(50.27895, 19.1263859)",35
"ul. Tysiąclecia, Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",2598.0,1900.0,698.0,51.96,50.0,True,"(50.2576071, 19.0171456)",38
"ul. Parkowa, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",4501.0,4500.0,1.0,47.38,95.0,True,"(50.2576071, 19.0171456)",38
"ul. Chorzowska, Dąb, Katowice, śląskie","Katowice, śląskie",2750.0,2150.0,600.0,61.11,45.0,True,"(50.2576071, 19.0171456)",38
"ul. Polskiego Czerwonego Krzyża, Centrum, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",1584.0,1300.0,284.0,42.81,37.0,False,"(50.2987309, 19.035211)",31
"Śląskie Ogrody, Wełnowiec-Józefowiec, Katowice, śląskie","Katowice, śląskie",3400.0,2800.0,600.0,64.15,53.0,True,"(50.2576071, 19.0171456)",38
"Centrum, Chorzów, śląskie","Chorzów, śląskie",2500.0,2500.0,,29.07,86.0,True,"(50.2916931, 18.942978)",39
"ul. Bartosza Głowackiego, Śródmieście, Katowice, śląskie","Katowice, śląskie",1850.0,1850.0,,42.05,44.0,True,"(50.2576071, 19.0171456)",38
"ul. Polskiego Czerwonego Krzyża, Centrum, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",1584.0,1300.0,284.0,42.81,37.0,False,"(50.2987309, 19.035211)",31
"ul. Papieża Jana Pawła II, Piekary Śląskie, śląskie","Piekary Śląskie, śląskie",1780.0,1370.0,410.0,63.57,28.0,True,"(50.3686759, 18.9325362)",25
"Śródmieście, Katowice, śląskie","Katowice, śląskie",1700.0,1700.0,,44.74,38.0,False,"(50.259795, 19.0217063)",37
"Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",2200.0,2200.0,,52.38,42.0,False,"(50.2727182, 18.9824049)",41
"Śródmieście, Katowice, śląskie","Katowice, śląskie",1900.0,1900.0,,31.67,60.0,False,"(50.259795, 19.0217063)",37
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2300.0,2300.0,,28.75,80.0,False,"(50.259795, 19.0217063)",37
"ul. Warszawska 10, Centrum / Śródmieście, Sosnowiec, śląskie","Sosnowiec, śląskie",2290.0,2290.0,,27.93,82.0,False,"(50.27895, 19.1263859)",35
"ul. Wojewódzka, Śródmieście, Katowice, śląskie","Katowice, śląskie",2700.0,2300.0,400.0,37.5,72.0,False,"(50.2576071, 19.0171456)",38
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",2526.0,2200.0,326.0,84.2,30.0,True,"(50.2576071, 19.0171456)",38
"Środula, Sosnowiec, śląskie","Sosnowiec, śląskie",1810.0,1350.0,460.0,64.64,28.0,False,"(50.3072222, 19.1569444)",32
"Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",2050.0,1500.0,550.0,64.06,32.0,True,"(50.2727182, 18.9824049)",41
"ul. Cypriana Kamila Norwida, Aleje, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2150.0,1700.0,450.0,59.72,36.0,True,"(50.330374, 19.1848234)",32
"Dąb, Katowice, śląskie","Katowice, śląskie",2500.0,2500.0,,62.5,40.0,False,"(50.27602295, 18.99200291024328)",38
"Centrum, Chorzów, śląskie","Chorzów, śląskie",2000.0,2000.0,,25.0,80.0,False,"(50.2916931, 18.942978)",39
"Zawodzie, Katowice, śląskie","Katowice, śląskie",2500.0,2500.0,,35.71,70.0,False,"(50.2614914, 19.067081658699383)",36
"Sielec, Sosnowiec, śląskie","Sosnowiec, śląskie",1300.0,1300.0,,35.14,37.0,True,"(50.2761303, 19.1408973)",37
"Śródmieście, Bytom, śląskie","Bytom, śląskie",550.0,550.0,,12.79,43.0,False,"(50.3593826, 18.9223843)",26
"Klimontów, Sosnowiec, śląskie","Sosnowiec, śląskie",1080.0,1080.0,,22.98,47.0,False,"(50.2810071, 19.19456500889759)",35
"ul. Marii Konopnickiej, Centrum, Chorzów, śląskie","Chorzów, śląskie",3400.0,2500.0,900.0,53.12,64.0,True,"(50.2537455, 18.9383126)",40
"ul. Plebiscytowa, Śródmieście, Katowice, śląskie","Katowice, śląskie",3750.0,3750.0,,32.89,114.0,True,"(50.2576071, 19.0171456)",38
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",4500.0,4500.0,,69.23,65.0,True,"(50.2576071, 19.0171456)",38
"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",3350.0,3000.0,350.0,104.69,32.0,True,"(50.2576071, 19.0171456)",38
"ul. Szpaków, Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",2273.0,1350.0,923.0,40.59,56.0,False,"(50.27895, 19.1263859)",35
"ul. Piastów, Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",3525.0,2800.0,725.0,48.29,73.0,True,"(50.2576071, 19.0171456)",38
"Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",2500.0,2500.0,,19.23,130.0,False,"(50.301919850000004, 19.132456365631022)",28
"ul. Staropogońska, Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",2500.0,1900.0,600.0,67.57,37.0,True,"(50.27895, 19.1263859)",35
"ul. 1 Maja, Reden-Adamiecki, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1800.0,1600.0,200.0,47.37,38.0,False,"(50.330374, 19.1848234)",32
"Śródmieście, Katowice, śląskie","Katowice, śląskie",6999.0,6999.0,,49.64,141.0,False,"(50.259795, 19.0217063)",37
"Śródmieście, Bytom, śląskie","Bytom, śląskie",1500.0,1500.0,,23.08,65.0,False,"(50.3593826, 18.9223843)",26
"Stroszek - Dąbrowa Miejska, Bytom, śląskie","Bytom, śląskie",2100.0,2100.0,,38.89,54.0,False,"(50.3979806, 18.8715574)",30
"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",3250.0,2900.0,350.0,81.25,40.0,True,"(50.2576071, 19.0171456)",38
"ul. Graniczna, Dziewiąty, Zielona Pogoria, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",4501.0,4500.0,1.0,61.66,73.0,False,"(50.330374, 19.1848234)",32
"ul. Graniczna, Dziewiąty, Zielona Pogoria, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",3501.0,3500.0,1.0,54.7,64.0,False,"(50.330374, 19.1848234)",32
"Zawodzie, Katowice, śląskie","Katowice, śląskie",2150.0,2150.0,,45.74,47.0,True,"(50.2614914, 19.067081658699383)",36
"Wełnowiec-Józefowiec, Katowice, śląskie","Katowice, śląskie",5749.0,4999.0,750.0,75.64,76.0,True,"(50.2911077, 19.00786748480725)",35
"al. Tadeusza Kościuszki, Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1601.0,1600.0,1.0,53.37,30.0,True,"(50.3250888, 19.1864265)",32
"ul. Rzeczna, Grabocin, Strzemieszyce Wielkie, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",3500.0,3500.0,,28.0,125.0,True,"(50.330374, 19.1848234)",32
"Chorzów II, Chorzów, śląskie","Chorzów, śląskie",1600.0,800.0,800.0,53.33,30.0,False,"(50.2947346, 18.934470080269552)",39
"ul. Brata Alberta, Śródmieście, Katowice, śląskie","Katowice, śląskie",2910.0,2510.0,400.0,83.14,35.0,True,"(50.2576071, 19.0171456)",38
"ul. Brata Alberta, Śródmieście, Katowice, śląskie","Katowice, śląskie",3230.0,2780.0,450.0,75.12,43.0,True,"(50.2576071, 19.0171456)",38
"ul. Brata Alberta, Śródmieście, Katowice, śląskie","Katowice, śląskie",2877.0,2477.0,400.0,82.2,35.0,True,"(50.2576071, 19.0171456)",38
"ul. Brata Alberta, Śródmieście, Katowice, śląskie","Katowice, śląskie",2500.0,2200.0,300.0,86.21,29.0,True,"(50.2576071, 19.0171456)",38
"ul. Brata Alberta, Śródmieście, Katowice, śląskie","Katowice, śląskie",2807.0,2357.0,450.0,70.18,40.0,True,"(50.2576071, 19.0171456)",38
"Chorzów II, Chorzów, śląskie","Chorzów, śląskie",1301.0,1300.0,1.0,22.82,57.0,False,"(50.2947346, 18.934470080269552)",39
"ul. Stefana Batorego, Śródmieście, Katowice, śląskie","Katowice, śląskie",3105.0,2450.0,655.0,75.73,41.0,True,"(50.2576071, 19.0171456)",38
"ul. Opolska, Śródmieście, Katowice, śląskie","Katowice, śląskie",3150.0,2500.0,650.0,78.75,40.0,False,"(50.2576071, 19.0171456)",38
"Będzin, będziński, śląskie","będziński, śląskie",1390.0,1390.0,,25.27,55.0,False,"(50.3089738, 19.14141)",30
"ul. Józefa Bema, Stary Gołonóg, Gołonóg Północny, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",900.0,900.0,,39.13,23.0,False,"(50.330374, 19.1848234)",32
"ul. Hugo Kołłątaja, Centrum / Śródmieście, Sosnowiec, śląskie","Sosnowiec, śląskie",1200.0,1200.0,,28.57,42.0,False,"(50.27895, 19.1263859)",35
"Śródmieście, Katowice, śląskie","Katowice, śląskie",1649.0,1299.0,350.0,82.45,20.0,True,"(50.259795, 19.0217063)",37
"ul. Grabocińska, Grabocin, Strzemieszyce Wielkie, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2500.0,2500.0,,35.71,70.0,True,"(50.330374, 19.1848234)",32
"Dąb, Katowice, śląskie","Katowice, śląskie",1600.0,1600.0,,42.11,38.0,True,"(50.27602295, 18.99200291024328)",38
"Koszutka, Katowice, śląskie","Katowice, śląskie",2200.0,1700.0,500.0,62.86,35.0,True,"(50.2679049, 19.0216151)",36
"ul. Szpaków, Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",1460.0,1190.0,270.0,48.67,30.0,True,"(50.27895, 19.1263859)",35
"ul. Francuska, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2499.0,2499.0,,55.53,45.0,True,"(50.2576071, 19.0171456)",38
"ul. Feliksa Nowowiejskiego, Mysłowice, śląskie","Mysłowice, śląskie",2390.0,1600.0,790.0,46.86,51.0,False,"(50.2171942, 19.1235153)",36
"ul. Wojska Polskiego, Niwka, Sosnowiec, śląskie","Sosnowiec, śląskie",1500.0,1500.0,,39.47,38.0,True,"(50.27895, 19.1263859)",35
"ul. Meteorologów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",4900.0,4200.0,700.0,72.06,68.0,False,"(50.2576071, 19.0171456)",38
"Ząbkowice, Ząbkowice, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2790.0,2400.0,390.0,56.94,49.0,True,"(50.3665939, 19.2646845)",25
"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2925.0,2300.0,625.0,52.23,56.0,True,"(50.2576071, 19.0171456)",38
"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",3650.0,2900.0,750.0,71.57,51.0,True,"(50.2576071, 19.0171456)",38
"Dębowe Tarasy, Dąb, Katowice, śląskie","Katowice, śląskie",2800.0,2800.0,,90.32,31.0,True,"(50.2576071, 19.0171456)",38
"ul. Ogrodowa, Czeladź, będziński, śląskie","będziński, śląskie",1980.0,1590.0,390.0,66.0,30.0,True,"(50.31724945, 19.138881491319484)",32
"Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",4750.0,4000.0,750.0,105.56,45.0,True,"(50.2371408, 19.0101608)",44
